Word_Count,Keyword_Density,Meta_Title_Length,Meta_Desc_Length,Alt_Tag_Percent,SEO_Score
949,2.71,30,135,68,61
694,0.71,52,148,71,56
1659,1.79,53,89,40,57
670,1.06,54,111,40,41
1157,1.53,36,90,83,50
1090,2.69,67,163,67,77
957,1.82,68,157,49,68
1692,1.34,64,135,55,67
683,1.02,43,107,43,44
2409,2.5,38,155,79,84
538,2.06,32,162,54,68
494,1.67,67,147,84,66
2408,1.04,49,138,80,70
1452,1.34,70,93,39,58
2315,2.9,62,95,43,78
455,1.8,70,71,34,41
1222,1.5,61,115,86,66
1909,1.8,65,178,51,79
1274,2.45,55,103,58,74
1530,1.35,34,131,36,52
2114,0.95,59,156,47,61
1137,1.96,46,110,60,60
2307,2.16,35,168,72,73
1663,2.28,44,84,64,71
503,2.7,30,124,100,69
460,1.43,42,72,33,38
691,0.69,63,145,80,62
1068,2.9,59,107,59,63
1393,1.59,48,120,82,54
704,2.06,31,86,43,49
907,2.17,41,171,65,71
1914,1.87,69,160,41,70
1840,1.01,53,152,63,60
2137,2.39,40,118,55,64
989,2.51,31,90,35,46
1540,1.88,30,173,82,73
2403,1.72,57,157,44,76
665,0.78,33,93,48,43
2022,0.71,70,152,76,69
754,1.35,59,164,90,60
403,1.28,36,109,81,46
376,2.88,51,89,47,60
529,2.46,55,148,89,65
2237,2.15,58,173,76,82
1505,1.79,54,104,86,62
1192,0.92,39,117,62,47
1873,2.95,49,168,61,75
2374,1.44,43,102,33,58
1975,0.77,62,173,70,61
598,1.73,34,125,48,46
1256,2.68,35,110,36,63
1414,2.72,51,123,55,74
1774,0.53,46,113,80,60
664,2.72,44,151,85,78
1998,1.18,68,150,100,70
650,0.6,69,141,80,56
2204,2.62,57,153,37,76
1311,2.66,31,80,42,66
798,1.99,47,163,61,62
1249,1.94,56,160,63,72
2294,2.53,50,172,47,87
2346,2.47,52,83,84,77
807,2.73,36,111,72,61
1627,1.88,48,148,53,64
465,2.92,38,81,50,46
1219,2.99,41,153,47,67
413,0.79,59,86,43,33
1291,2.62,36,173,82,79
2251,1.75,31,159,48,58
1558,1.47,46,147,86,70
814,2.03,40,94,93,66
1531,0.64,41,95,31,46
1008,1.77,32,116,86,57
2485,2.68,50,94,63,79
638,1.03,43,158,78,56
367,1.57,44,129,83,54
1896,2.85,70,129,51,76
1864,1.57,39,96,73,63
682,1.4,65,112,64,48
318,1.6,39,145,58,49
2421,1.8,46,89,35,62
872,2.08,54,132,66,61
1599,2.5,56,149,87,73
2243,1.63,62,94,93,69
950,2.54,40,96,60,60
1945,1.83,42,121,79,71
1293,1.35,30,151,89,68
1638,2.14,60,79,43,65
1200,2.29,62,119,99,78
1984,1.9,50,99,40,51
1885,0.64,45,70,56,52
2223,0.92,68,123,98,70
2081,1.21,52,73,67,52
1436,1.21,39,156,91,68
2244,2.18,62,76,82,75
1337,0.55,51,99,47,51
2038,2.39,70,159,81,82
587,1.16,35,134,53,47
1890,1.28,65,98,36,48
2045,1.82,39,94,43,68
1398,1.04,45,109,79,50
1239,2.71,42,95,53,58
1748,0.71,49,86,42,43
870,1.61,33,100,48,49
1300,2.62,49,130,58,64
1505,2.04,51,77,51,64
1217,1.23,58,138,31,55
2174,1.55,45,70,65,53
1132,2.27,52,148,67,72
1978,2.93,59,169,47,85
915,2.73,59,140,80,70
705,1.36,32,115,44,39
2049,3.0,53,177,81,90
392,0.51,66,160,46,51
953,0.57,42,168,51,45
733,2.56,61,160,83,79
1435,1.0,66,89,81,57
674,0.65,41,151,75,57
1366,1.09,37,109,33,38
506,1.57,53,71,36,39
1079,2.33,45,163,39,62
1619,2.06,61,130,44,61
1441,1.09,63,171,55,63
831,1.76,64,163,69,65
389,2.82,61,140,90,72
1417,2.54,46,172,45,68
312,1.31,31,146,47,39
2157,2.96,55,166,31,78
1104,2.27,46,173,83,72
1244,0.66,67,99,47,45
2157,0.59,31,99,83,62
1910,0.92,37,156,67,63
2259,2.32,35,114,44,69
1352,0.96,38,93,93,51
595,1.78,30,153,37,38
1225,0.73,34,161,75,64
939,2.8,68,125,68,73
927,1.36,38,152,81,61
1467,2.77,43,130,37,67
1241,2.86,56,82,79,72
1129,0.52,38,149,79,48
2070,1.66,65,125,97,72
1275,0.56,58,84,56,42
1254,2.77,49,80,67,68
1562,1.8,44,81,50,49
1251,0.69,65,155,74,54
1243,0.78,32,158,87,55
1504,1.46,52,72,52,52
2435,2.85,38,93,83,78
1834,2.23,59,158,59,72
1396,2.67,48,78,45,63
478,1.42,67,161,81,69
2128,0.61,32,115,70,55
1557,2.94,32,163,100,87
764,0.54,63,140,53,53
2074,2.87,31,129,49,66
1530,1.42,56,80,56,51
1184,0.53,52,79,31,35
1632,2.22,61,72,89,69
1954,2.95,64,88,80,78
1244,2.91,69,71,30,65
1224,0.9,47,86,35,43
2238,0.95,56,162,67,70
793,1.91,40,71,83,49
1846,2.09,68,122,89,79
2269,2.35,48,85,56,66
1394,0.95,54,79,91,54
2125,2.9,36,137,92,79
1062,2.1,60,112,64,71
349,2.62,31,159,87,60
1205,1.85,67,127,90,74
863,1.54,34,129,65,54
1082,2.94,43,93,85,62
2340,1.96,47,145,96,78
2131,2.67,65,154,86,75
883,2.88,33,175,70,80
1619,2.19,53,85,60,62
535,1.87,42,169,32,59
2403,0.51,50,168,67,72
2242,0.6,62,78,82,58
659,1.0,49,75,81,48
2230,0.97,34,177,53,64
409,1.14,53,134,55,59
491,1.26,64,147,66,56
1203,1.4,59,93,77,59
1416,1.55,57,79,96,57
1161,0.75,36,151,70,49
1383,0.61,64,178,78,62
949,2.18,59,142,57,72
338,1.84,63,96,61,63
936,1.61,68,152,100,74
1336,2.09,38,169,100,76
335,2.57,41,72,61,56
2448,1.57,58,107,67,66
1661,2.1,39,142,49,71
2283,2.88,56,143,37,70
465,2.6,48,142,97,68
2179,1.57,42,86,55,63
330,2.11,66,175,99,71
310,0.94,61,171,77,70
2311,1.9,44,117,98,79
2443,2.95,50,118,75,87
785,1.8,32,112,87,54
1589,2.82,37,153,99,85
1747,1.52,35,76,96,65
2243,3.0,58,137,58,90
2263,1.95,48,143,39,57
2151,0.61,46,90,100,58
1769,1.97,39,147,94,75
1666,1.19,62,94,94,67
1290,0.58,42,150,46,49
1124,2.55,56,130,51,59
1762,1.19,41,97,43,53
2453,2.49,31,147,35,71
525,1.22,39,121,59,47
1076,0.99,50,82,76,51
1412,2.93,52,103,49,72
987,1.4,30,174,45,53
829,2.0,62,136,97,64
1271,2.02,55,73,63,66
1235,1.9,44,113,30,60
1722,2.79,51,84,77,72
2453,2.19,54,153,37,78
1594,1.51,30,77,51,42
2298,2.66,55,74,97,79
1826,0.95,50,135,63,52
978,1.86,70,161,89,79
339,2.88,53,155,74,62
1405,2.06,68,142,66,69
1144,2.54,45,161,52,69
2043,2.13,61,115,53,74
746,2.6,45,134,42,63
1534,2.86,42,169,98,89
1650,1.18,61,175,89,77
526,0.92,70,135,67,61
347,1.71,53,171,77,54
1762,2.25,42,95,55,60
2130,1.07,40,100,30,53
486,0.51,44,120,33,45
2232,1.36,39,110,96,66
1148,2.92,70,120,42,80
2332,2.24,32,88,68,69
1552,1.5,45,164,60,61
1713,0.98,46,142,53,52
1278,1.39,54,72,34,51
1912,0.92,59,107,78,59
1316,0.77,64,139,40,52
2181,2.77,66,114,53,78
569,2.99,42,178,74,74
1930,0.91,53,140,63,72
609,0.64,67,110,40,46
2343,1.32,55,94,86,66
1874,1.65,38,158,58,62
1395,1.01,48,119,51,61
1995,1.25,57,70,62,56
1745,1.0,36,123,78,62
2467,2.44,51,155,52,79
519,2.28,59,153,98,74
352,2.09,66,82,58,62
2057,1.47,45,109,35,58
1774,2.77,65,90,81,81
1966,2.92,34,156,43,74
1560,0.93,58,110,46,51
1019,1.06,52,130,57,56
705,1.81,35,102,38,43
371,0.73,65,142,95,51
2153,1.59,62,98,33,64
2353,1.95,70,124,49,75
1529,1.81,45,101,70,63
1867,1.33,63,80,65,61
686,1.86,55,121,35,52
2091,2.9,66,105,94,80
998,1.02,42,162,79,49
1500,2.14,46,100,93,73
1126,0.61,61,83,32,47
2122,0.67,61,132,66,62
648,1.88,57,121,32,60
1578,0.76,58,123,62,59
607,0.56,54,119,88,53
1450,0.93,51,158,44,66
2260,1.91,56,123,85,70
1065,2.26,67,159,90,77
1024,1.01,49,155,97,59
1919,2.17,53,142,100,78
682,0.96,37,166,97,58
824,2.03,43,156,91,68
575,1.53,68,168,96,64
636,2.13,43,153,52,59
2273,2.99,34,166,43,73
780,2.84,50,104,35,65
1210,0.51,44,179,62,59
2296,2.71,65,99,38,75
1651,0.67,62,179,41,57
2333,2.88,46,124,80,83
2054,1.2,49,163,32,64
408,1.46,30,155,85,54
627,0.73,45,178,75,47
2099,0.78,47,70,65,57
614,2.32,39,84,42,52
1434,2.86,52,94,42,66
1080,2.03,47,89,87,59
1820,2.29,38,140,63,74
455,2.4,59,85,72,65
1796,1.16,42,121,57,59
2024,0.61,60,156,85,66
1186,0.5,42,154,76,53
1021,1.38,61,134,64,58
1212,1.1,46,180,48,56
1170,0.66,32,153,80,52
312,0.95,30,180,49,48
797,0.81,34,152,58,53
2056,2.79,61,139,94,94
1417,0.85,54,171,67,57
1494,1.84,34,165,78,64
2304,1.98,66,70,57,72
1947,1.86,52,163,62,68
1890,0.75,41,85,42,42
1790,1.3,63,96,73,59
442,0.63,52,87,81,44
1524,1.49,45,146,70,72
864,0.97,34,113,78,49
2015,1.9,57,119,36,65
716,2.23,35,161,65,56
2148,1.83,42,143,55,73
2017,1.59,59,83,56,66
1690,1.47,55,121,53,59
1367,2.6,46,162,100,77
2166,1.05,38,144,62,67
1421,2.34,45,119,47,62
1588,2.39,47,160,34,63
2106,1.55,42,177,30,62
2487,1.24,58,86,100,73
1804,1.68,53,72,32,57
1316,0.73,42,131,65,54
1252,0.61,54,164,64,59
371,0.78,70,90,80,49
1990,0.97,30,102,41,50
1591,1.76,38,70,44,50
1644,2.62,33,139,33,62
2454,1.09,57,125,85,78
1182,2.84,41,73,45,59
438,2.89,53,91,35,54
1804,2.9,38,146,92,77
1032,2.59,64,127,52,57
2048,1.41,67,113,73,80
723,0.68,64,126,30,56
1891,1.92,62,163,86,82
689,1.9,64,109,56,53
641,2.62,49,159,54,79
1245,2.99,31,125,91,66
913,1.77,55,132,47,59
792,1.36,42,172,59,49
491,0.96,59,108,59,37
798,0.51,61,76,76,48
1121,1.77,65,83,51,58
2035,1.89,48,159,71,74
1556,2.56,51,87,63,74
2268,1.76,30,124,92,71
526,2.79,40,125,33,60
1694,2.07,55,157,60,68
2486,2.6,48,126,80,88
1116,0.87,48,127,79,63
1773,2.64,41,94,43,62
1386,2.19,32,165,37,63
403,0.93,47,139,98,52
2174,0.97,34,149,37,55
1170,2.82,53,72,40,63
967,0.58,43,90,58,45
2342,1.66,67,101,84,66
572,1.28,32,71,68,37
1329,2.16,35,180,42,61
1351,2.6,41,89,93,70
1873,1.4,40,144,78,62
592,1.57,68,87,48,44
2405,2.95,55,123,96,75
1592,2.46,30,144,81,82
607,2.74,45,168,100,77
1276,1.6,38,105,49,45
1551,1.09,34,171,83,69
1570,1.53,37,145,34,63
1817,2.29,50,130,91,78
2430,0.77,62,129,46,65
1509,1.18,68,164,82,77
1678,0.62,49,105,66,56
2073,1.58,51,163,48,71
2019,2.57,42,113,39,59
2342,0.56,68,137,73,54
1095,2.19,40,135,78,70
1196,2.83,47,113,66,67
2261,1.09,59,146,87,71
509,2.23,62,159,44,67
1267,2.94,32,98,49,57
771,2.91,30,117,84,66
1222,1.09,65,105,42,53
436,0.75,35,161,49,48
666,0.87,66,77,72,51
483,2.26,58,74,70,59
1698,2.31,40,165,77,73
836,2.19,42,163,85,67
1902,1.34,40,147,97,72
1573,0.92,67,116,73,59
1396,1.95,54,112,76,62
1605,1.71,44,79,79,67
1215,2.32,42,79,61,55
451,1.6,62,75,83,52
1328,1.35,42,85,68,60
1518,1.23,67,129,87,65
2277,1.03,53,95,90,68
570,1.16,49,90,48,46
1486,0.74,46,169,98,65
759,1.37,53,127,51,51
404,0.59,55,110,64,39
2010,0.97,69,175,39,69
733,2.37,61,99,44,63
439,1.31,58,74,31,46
1794,2.17,43,79,51,62
386,2.29,66,164,41,52
2011,1.95,51,80,91,74
428,2.9,63,171,74,74
1569,0.55,56,132,87,58
1901,2.35,57,76,49,68
969,2.9,51,128,80,74
448,2.66,32,81,36,53
1284,0.92,51,133,53,55
1151,1.32,50,178,96,68
1756,0.93,45,110,99,61
927,2.0,38,129,82,66
1792,2.28,42,141,63,63
2344,1.29,39,97,62,58
1183,1.85,50,149,52,51
2088,2.23,69,132,87,84
549,1.55,36,72,97,55
1247,2.64,51,170,98,77
1274,2.43,47,101,69,60
1625,0.66,50,90,76,59
1283,2.05,43,124,72,61
1188,1.09,39,178,90,67
2417,1.89,62,87,71,72
1174,2.89,38,122,91,70
1626,2.7,47,179,96,87
770,1.51,42,144,84,60
2287,1.23,46,130,78,75
390,1.09,52,119,78,48
829,1.83,54,77,62,47
960,0.79,45,81,57,44
1038,1.87,53,120,86,68
1171,0.5,60,135,70,54
1986,1.31,40,110,33,63
491,1.05,52,91,49,49
2286,2.93,70,78,64,76
2485,2.32,68,147,82,86
644,1.37,51,148,68,48
1308,0.73,62,80,82,60
502,1.79,70,82,39,47
872,1.03,47,125,94,59
491,1.84,43,97,30,43
2352,2.59,57,158,82,79
2213,2.04,40,133,75,77
2016,2.08,53,170,55,69
610,1.85,65,133,31,52
2403,2.82,48,139,57,84
742,2.83,42,124,56,58
1560,1.78,62,106,57,71
1169,1.26,48,102,60,48
884,1.65,61,94,76,53
1894,0.97,44,92,36,50
1837,2.09,40,129,77,78
659,1.75,52,125,55,55
2023,0.76,34,132,84,66
2377,0.99,51,77,36,47
2102,1.7,47,86,86,65
2311,2.72,36,164,87,82
2455,1.92,62,159,30,66
1143,2.2,32,126,58,51
1925,1.35,57,144,51,63
1190,1.93,30,131,69,68
2291,1.62,66,163,91,83
2282,2.15,51,80,43,61
1259,0.63,48,136,31,36
1768,1.73,43,109,64,60
1761,1.24,32,109,100,61
1031,1.32,48,125,96,64
905,2.9,62,122,51,67
914,0.96,50,154,47,55
2304,1.28,30,168,75,73
2019,1.77,55,97,92,71
973,2.66,39,155,65,68
1570,1.54,64,111,75,66
1887,2.36,42,115,66,61
1911,2.64,35,87,47,67
1196,1.28,35,92,72,60
1762,1.48,64,95,58,62
577,1.39,45,168,47,49
851,2.58,70,98,44,62
1936,0.61,37,121,88,57
2458,1.27,32,179,57,68
1060,2.2,34,144,82,64
1749,1.91,50,175,44,58
704,1.59,60,115,72,59
1658,1.85,43,70,62,69
1532,0.99,66,132,31,48
321,1.58,48,85,88,58
977,1.75,66,94,37,56
2328,2.75,49,131,62,74
1531,1.15,31,171,64,53
2355,2.67,36,151,47,76
2108,2.11,62,149,50,76
828,0.55,35,152,93,46
2337,2.31,36,85,57,71
1976,0.59,47,138,74,58
956,2.99,58,160,49,75
465,2.68,48,177,33,66
1148,1.24,54,139,65,64
795,1.14,33,103,81,45
889,1.45,42,149,68,68
728,1.39,61,122,100,59
462,1.43,56,92,41,50
1562,1.3,63,112,84,63
371,2.05,57,113,77,60
954,0.91,38,101,38,41
568,2.61,37,176,41,64
2076,2.53,50,92,98,83
1568,1.69,59,89,86,63
1315,2.63,58,88,57,61
1383,1.12,38,162,46,45
305,0.54,42,141,51,42
1281,2.05,47,98,64,60
706,1.64,67,87,88,61
2253,1.92,51,138,48,69
2373,2.75,60,81,79,83
1285,2.92,64,79,55,65
689,2.09,39,180,89,70
1009,2.41,38,106,73,62
1771,0.71,60,150,85,61
1053,0.9,69,165,72,60
2493,2.33,53,124,52,79
1711,1.58,70,73,51,64
1572,1.61,37,164,76,71
825,1.27,49,132,84,58
1785,2.02,46,159,40,55
2360,0.96,57,81,84,56
855,2.07,35,87,55,50
318,0.93,62,77,30,30
874,0.66,57,101,91,59
1303,1.33,30,153,50,50
2238,1.08,70,118,37,61
2239,2.72,64,173,49,91
1935,0.64,53,132,74,66
1998,0.94,35,146,94,68
2469,1.87,36,128,89,76
731,1.7,38,156,96,60
2391,0.61,66,136,85,74
2195,0.52,45,168,60,63
2243,2.97,63,108,51,77
1640,2.15,64,119,91,79
444,1.41,64,154,85,66
1373,1.68,49,140,37,53
1388,1.17,52,95,91,65
1099,1.36,64,92,53,54
1451,2.12,52,165,51,69
2256,2.71,33,132,44,64
762,0.96,39,135,57,42
2074,2.6,40,108,51,61
2345,0.8,69,135,60,79
1107,1.04,38,172,91,74
486,0.59,69,115,98,47
2043,0.85,41,84,68,47
1031,2.79,46,85,69,62
2235,1.65,61,159,98,87
1513,0.69,52,141,84,64
1711,2.9,44,85,100,87
728,2.7,57,154,93,74
1607,2.39,67,108,37,63
1517,2.83,34,80,100,72
1610,1.05,69,157,73,67
1070,2.59,47,105,67,65
1057,2.22,50,87,50,57
435,2.67,44,92,33,62
1091,2.49,32,146,61,65
470,1.37,55,118,84,51
1880,2.44,44,177,89,80
1261,1.16,49,111,88,63
1175,1.32,50,172,96,72
402,0.77,55,177,34,50
1301,2.84,70,113,66,66
1448,1.23,52,178,56,56
1781,1.8,54,70,42,56
957,1.48,33,76,35,44
1520,2.9,39,117,94,72
722,1.34,51,154,59,64
470,2.45,32,85,81,59
752,2.64,48,117,70,62
2275,1.59,60,147,44,83
1957,1.45,38,112,34,52
2353,2.37,58,120,44,71
587,2.78,66,176,30,65
1941,2.39,36,135,44,67
1747,1.07,67,100,89,60
2213,2.72,53,108,77,82
907,1.47,37,78,83,57
756,1.94,63,110,84,68
2064,2.58,55,132,56,73
1525,0.97,57,83,59,51
1535,2.46,57,127,89,79
1329,1.99,36,143,95,70
746,2.73,32,157,75,64
1134,0.93,51,166,81,52
1110,1.55,67,167,64,65
1724,2.58,47,153,71,79
1711,0.55,41,133,85,61
1258,0.78,60,97,74,47
1775,2.98,68,73,81,82
1108,1.2,34,103,52,57
1278,2.94,70,73,58,67
1025,0.96,58,139,58,54
1516,1.4,65,127,86,66
2497,2.38,43,155,48,74
2203,2.14,47,73,37,67
1078,1.95,36,119,79,57
1272,1.82,52,74,36,53
1838,2.61,62,144,40,72
1716,1.09,45,114,96,65
2423,1.61,66,104,95,76
898,0.89,54,152,57,58
524,1.99,38,144,85,67
1853,1.13,57,144,57,65
2460,1.33,38,96,69,62
1140,1.68,41,71,31,49
2114,0.57,47,123,90,59
1013,0.73,56,180,54,59
1406,2.21,55,141,83,71
424,1.57,55,167,46,57
1392,2.66,39,173,77,71
1579,2.24,46,153,41,72
2050,0.52,61,156,90,62
329,2.04,53,148,31,52
2317,0.73,37,117,94,56
794,2.45,59,146,81,77
1909,2.98,55,164,63,90
1017,1.83,53,118,74,56
1316,2.21,56,179,30,68
1637,1.09,44,147,81,62
905,1.59,57,70,96,62
674,2.64,40,160,85,78
2260,0.92,68,102,87,70
1348,1.16,31,104,79,50
1657,1.61,38,123,54,55
415,2.28,52,125,41,53
2395,1.44,62,84,94,68
2101,2.82,48,138,85,86
2446,0.74,42,170,79,73
1782,1.43,43,73,57,61
1846,2.27,61,179,32,70
1920,1.06,51,153,67,71
984,2.14,49,133,93,77
1771,0.91,62,172,83,64
1899,0.64,34,91,65,48
2468,0.8,49,93,73,61
1109,2.82,43,116,73,73
1277,1.88,56,144,98,80
2401,2.49,55,179,82,79
1654,1.33,61,75,42,50
1083,1.98,59,96,73,68
540,1.74,56,79,33,41
2078,2.86,55,108,99,88
1853,2.37,47,143,80,79
782,2.33,52,179,99,80
1312,0.62,53,159,40,56
486,1.87,33,106,83,52
2181,1.67,70,123,91,76
1252,2.82,32,166,88,74
1687,1.14,59,120,90,68
790,1.17,45,129,69,43
730,1.53,36,141,33,50
538,1.11,68,120,56,61
375,0.82,51,131,45,45
1656,2.64,70,118,36,69
2223,1.9,60,120,40,68
2081,2.65,42,97,93,79
1126,2.58,70,105,81,79
890,1.21,70,173,35,58
2419,1.87,58,94,77,72
2202,0.71,57,105,98,60
2210,2.79,48,146,35,74
874,1.51,52,129,90,57
1191,1.48,37,76,95,54
2359,1.26,54,134,82,76
440,1.65,67,142,57,63
2089,1.13,67,161,34,67
316,1.44,64,105,87,63
1386,2.5,55,179,53,65
552,2.59,32,163,60,71
764,1.26,31,142,70,48
675,1.67,34,99,97,58
2127,2.68,49,168,75,80
819,0.63,41,116,39,42
2160,2.72,67,160,66,85
389,1.05,45,98,50,48
1019,2.2,66,74,50,71
929,1.96,67,134,39,65
2184,1.88,65,176,53,76
375,2.65,58,138,41,68
1225,0.75,64,132,49,45
2105,1.37,66,162,99,77
1269,1.85,50,125,37,56
1394,2.53,50,86,34,57
2328,1.04,57,120,83,65
1704,2.51,35,106,65,70
494,1.5,49,157,67,57
527,0.97,65,160,32,49
1759,2.4,42,78,65,71
760,0.73,69,107,51,46
917,1.79,40,122,37,56
363,0.66,53,82,90,45
2374,1.39,48,159,36,64
584,2.0,52,122,97,61
1983,1.89,60,144,91,71
1137,1.51,66,157,48,59
1130,1.57,66,166,76,61
1487,1.07,32,118,53,52
523,1.64,63,139,35,52
1083,2.88,58,104,37,69
1249,2.63,32,85,54,55
344,0.86,44,82,70,41
2110,0.57,36,177,87,72
770,2.83,32,80,89,67
2381,1.82,45,156,32,68
1129,1.84,63,71,38,48
2209,2.45,49,163,81,85
2191,1.29,68,88,87,68
991,1.7,62,173,89,69
1690,2.92,43,114,78,81
1231,2.18,64,115,34,68
1140,0.88,40,116,91,51
2238,0.83,49,118,61,69
1873,1.01,59,148,56,63
447,2.42,57,111,53,62
1332,1.24,44,102,67,64
1611,0.55,67,177,96,69
687,2.86,42,110,45,60
2173,0.92,64,138,44,66
1215,0.52,53,155,54,61
2178,1.09,30,160,33,57
577,1.09,53,180,61,61
2277,1.56,56,168,74,72
2159,2.8,47,88,85,70
2125,2.7,55,108,64,72
2133,1.64,58,76,82,64
917,1.53,37,108,59,56
1930,1.89,55,167,78,76
2482,1.11,34,103,81,60
879,0.63,62,160,31,45
1470,2.85,69,113,88,78
789,0.97,34,138,66,54
1482,1.0,65,137,58,56
683,1.68,42,132,59,54
462,1.73,46,140,51,51
2176,0.55,42,117,48,55
1512,0.87,54,72,96,67
1662,1.45,31,154,47,55
1930,2.21,53,103,94,77
1504,1.07,65,78,34,50
587,1.56,54,130,40,49
2157,1.89,63,89,87,74
486,2.72,41,109,47,65
2207,1.32,48,81,85,64
1461,0.83,59,172,51,60
429,1.72,66,179,85,66
2187,2.37,30,97,95,75
443,0.77,32,117,52,35
315,1.56,55,166,45,55
544,0.54,44,143,73,50
1226,0.58,57,144,97,58
2476,1.71,33,76,43,66
1206,1.25,48,151,38,62
1186,2.61,53,152,45,79
640,2.01,69,83,42,57
2351,1.63,35,150,65,71
1733,1.52,45,156,73,67
605,1.74,61,88,43,51
1207,0.6,59,123,46,54
1671,2.73,64,129,94,83
620,3.0,37,178,83,73
858,0.95,34,136,31,46
1504,0.8,66,103,46,50
1709,0.86,41,158,52,65
1941,2.15,54,110,30,63
1431,2.15,62,100,41,65
1117,2.62,68,108,42,61
1494,2.38,53,147,41,67
311,1.62,40,170,86,58
494,2.03,64,121,47,55
955,2.22,69,116,44,56
2221,1.78,30,89,68,67
2377,1.69,37,165,98,81
1919,2.11,52,166,62,67
1419,1.89,49,121,77,65
1077,2.11,61,164,34,63
743,2.03,40,140,37,56
597,2.3,36,131,48,55
1107,2.11,59,74,81,68
2060,1.8,68,126,41,73
1144,2.2,42,73,37,63
1315,1.62,32,80,84,45
1684,1.1,36,88,63,59
1697,0.5,42,171,94,68
853,1.9,66,153,76,68
720,1.98,54,96,64,56
1569,2.93,52,98,61,70
1560,1.4,62,87,80,64
484,1.49,34,106,35,39
767,1.0,61,130,38,41
1606,0.68,59,116,69,55
1876,2.43,60,158,77,79
635,1.12,42,89,55,47
1797,2.02,34,139,66,61
2359,2.22,52,169,81,86
1747,1.68,30,118,41,49
887,2.69,39,84,67,62
2181,1.61,56,87,97,74
500,1.21,37,107,45,42
821,2.74,32,158,90,72
2187,2.65,48,153,53,80
2011,0.91,31,91,46,46
1087,0.56,60,145,33,50
359,0.72,39,174,79,50
877,1.22,45,173,32,60
620,2.93,66,129,37,67
1758,1.9,49,180,41,63
2337,1.43,32,166,64,77
1222,2.72,64,162,95,88
1709,1.63,63,135,82,66
1994,1.29,50,95,62,52
868,2.85,65,133,47,62
1401,2.62,61,165,87,76
826,2.61,47,127,74,68
2472,1.78,63,72,44,65
1170,2.47,67,99,44,67
579,0.95,32,88,74,42
2192,1.93,32,79,97,67
2051,2.96,56,158,98,90
973,1.23,31,115,96,62
1451,2.49,32,88,91,57
631,1.73,46,127,73,56
1473,0.6,68,176,49,67
2339,2.41,67,154,68,84
1777,0.92,69,75,68,57
335,2.08,48,120,30,45
2008,0.71,48,83,96,65
1743,2.87,34,127,76,72
1679,1.23,34,77,83,53
739,1.07,43,71,49,48
1419,0.82,56,87,38,42
463,2.87,65,155,57,78
447,2.28,69,126,93,70
494,2.35,64,163,64,68
962,1.75,50,169,69,66
779,1.69,34,161,31,51
422,0.78,53,104,32,36
1723,1.9,68,135,43,69
1264,1.12,53,125,97,61
2078,2.94,69,169,76,92
1785,2.49,42,151,83,88
2314,1.53,67,112,87,78
1009,0.88,30,142,91,54
1211,2.46,68,161,80,79
1660,0.81,39,141,77,57
2034,0.97,31,77,56,49
2123,1.03,45,74,84,59
1879,1.89,66,82,78,72
980,2.47,45,76,53,61
1633,1.29,52,90,39,63
855,0.71,55,162,36,52
909,1.66,45,106,46,46
2456,2.37,56,114,51,67
671,1.05,70,121,88,59
915,1.05,59,117,73,61
2214,2.87,62,131,40,76
1146,2.89,61,147,71,75
342,2.98,38,170,52,69
1164,2.52,40,120,89,69
1568,0.97,66,73,91,66
1678,1.03,35,155,83,55
1084,1.35,59,125,42,57
775,1.3,69,144,97,58
382,2.89,44,103,56,60
1433,2.47,59,114,69,75
1099,2.31,47,85,39,47
1235,0.96,41,78,44,32
1968,2.77,33,149,74,81
625,2.57,45,172,82,73
1834,0.91,52,85,36,44
2285,2.68,40,164,59,80
2264,1.18,53,100,59,59
1136,0.7,51,82,56,45
807,2.14,68,74,78,61
2419,2.13,44,116,86,69
1570,0.74,44,108,93,63
940,1.3,39,87,92,49
2178,2.98,57,89,77,80
907,2.2,65,71,70,64
2258,2.33,46,109,59,67
865,1.03,65,99,32,45
1667,0.7,51,79,66,49
2401,1.19,52,133,59,75
2053,1.12,58,111,83,71
1881,1.09,51,144,36,62
2286,0.98,40,122,37,67
2405,1.94,65,162,92,87
428,1.32,58,122,92,57
2172,2.55,61,109,93,75
1005,0.96,43,85,59,43
1151,1.66,47,117,39,54
307,0.53,67,130,98,59
2376,1.7,66,161,78,77
1435,0.64,63,150,68,68
2478,2.94,52,107,63,72
1998,2.48,61,113,39,68
1798,1.73,32,84,38,54
1944,0.72,51,164,89,69
575,1.98,52,130,34,55
2002,2.4,33,76,64,64
2095,0.98,42,179,40,65
542,1.92,61,99,71,57
470,2.54,58,105,49,57
952,2.42,69,159,80,72
2232,2.51,69,80,30,79
1409,2.7,39,139,40,65
1799,2.84,42,175,90,86
2399,1.51,46,98,68,65
2458,1.92,67,161,77,91
2272,2.48,31,148,57,73
1366,2.24,46,162,65,72
2335,2.99,55,75,99,79
1157,0.53,67,145,91,71
1349,1.39,66,120,99,70
598,1.2,34,149,39,55
1223,1.16,54,179,34,54
436,1.06,38,107,57,41
1343,2.27,57,142,88,72
510,0.71,51,91,38,37
1874,2.35,58,166,68,82
1079,2.23,64,159,91,66
1530,1.13,49,123,67,58
2102,1.13,34,109,53,52
1365,2.07,68,76,93,65
710,2.41,61,179,72,75
726,2.69,68,165,45,71
1771,2.63,39,109,95,79
